entity,iso_code,date,indicator,value
Chile,CHL,61,Daily ICU occupancy per million,57.515
Chile,CHL,62,Daily ICU occupancy per million,57.047
Chile,CHL,63,Daily ICU occupancy per million,55.225
Chile,CHL,64,Daily ICU occupancy per million,54.652
Chile,CHL,65,Daily ICU occupancy per million,54.704
Chile,CHL,66,Daily ICU occupancy per million,55.173
Chile,CHL,67,Daily ICU occupancy per million,53.924
Chile,CHL,68,Daily ICU occupancy per million,52.622
Chile,CHL,69,Daily ICU occupancy per million,52.05
Chile,CHL,70,Daily ICU occupancy per million,50.54
Chile,CHL,71,Daily ICU occupancy per million,48.719
Chile,CHL,72,Daily ICU occupancy per million,48.823
Chile,CHL,73,Daily ICU occupancy per million,48.458
Chile,CHL,74,Daily ICU occupancy per million,46.637
Chile,CHL,75,Daily ICU occupancy per million,45.544
Chile,CHL,76,Daily ICU occupancy per million,44.294
Chile,CHL,77,Daily ICU occupancy per million,41.38
Chile,CHL,78,Daily ICU occupancy per million,40.339
Chile,CHL,79,Daily ICU occupancy per million,40.443
Chile,CHL,80,Daily ICU occupancy per million,40.026
Chile,CHL,81,Daily ICU occupancy per million,38.725
Chile,CHL,82,Daily ICU occupancy per million,38.257
Chile,CHL,83,Daily ICU occupancy per million,36.799
Chile,CHL,84,Daily ICU occupancy per million,36.487
Chile,CHL,85,Daily ICU occupancy per million,34.873
Chile,CHL,86,Daily ICU occupancy per million,34.093
Chile,CHL,87,Daily ICU occupancy per million,33.364
Chile,CHL,88,Daily ICU occupancy per million,32.635
Chile,CHL,89,Daily ICU occupancy per million,30.657
Chile,CHL,90,Daily ICU occupancy per million,29.825
Chile,CHL,91,Daily ICU occupancy per million,28.419
Chile,CHL,92,Daily ICU occupancy per million,27.274
Chile,CHL,93,Daily ICU occupancy per million,26.962
Chile,CHL,94,Daily ICU occupancy per million,27.066
Chile,CHL,95,Daily ICU occupancy per million,25.973
Chile,CHL,96,Daily ICU occupancy per million,24.932
Chile,CHL,97,Daily ICU occupancy per million,24.151
Chile,CHL,98,Daily ICU occupancy per million,23.058
Chile,CHL,99,Daily ICU occupancy per million,22.017
Chile,CHL,100,Daily ICU occupancy per million,21.653
Chile,CHL,101,Daily ICU occupancy per million,21.549
Chile,CHL,102,Daily ICU occupancy per million,19.727
Chile,CHL,103,Daily ICU occupancy per million,18.79
Chile,CHL,104,Daily ICU occupancy per million,18.113
Chile,CHL,105,Daily ICU occupancy per million,17.593
Chile,CHL,106,Daily ICU occupancy per million,16.5
Chile,CHL,107,Daily ICU occupancy per million,16.187
Chile,CHL,108,Daily ICU occupancy per million,15.771
Chile,CHL,109,Daily ICU occupancy per million,15.875
Chile,CHL,110,Daily ICU occupancy per million,15.355
Chile,CHL,111,Daily ICU occupancy per million,15.094
Cyprus,CYP,0,Daily ICU occupancy per million,40.178
Cyprus,CYP,1,Daily ICU occupancy per million,42.41
Cyprus,CYP,2,Daily ICU occupancy per million,40.178
Cyprus,CYP,3,Daily ICU occupancy per million,40.178
Cyprus,CYP,4,Daily ICU occupancy per million,34.598
Cyprus,CYP,5,Daily ICU occupancy per million,34.598
Cyprus,CYP,6,Daily ICU occupancy per million,36.83
Cyprus,CYP,7,Daily ICU occupancy per million,36.83
Cyprus,CYP,8,Daily ICU occupancy per million,35.714
Cyprus,CYP,9,Daily ICU occupancy per million,36.83
Cyprus,CYP,10,Daily ICU occupancy per million,32.366
Cyprus,CYP,11,Daily ICU occupancy per million,35.714
Cyprus,CYP,12,Daily ICU occupancy per million,36.83
Cyprus,CYP,13,Daily ICU occupancy per million,35.714
Cyprus,CYP,14,Daily ICU occupancy per million,35.714
Cyprus,CYP,15,Daily ICU occupancy per million,41.294
Cyprus,CYP,16,Daily ICU occupancy per million,44.643
Cyprus,CYP,17,Daily ICU occupancy per million,46.875
Cyprus,CYP,18,Daily ICU occupancy per million,44.643
Cyprus,CYP,19,Daily ICU occupancy per million,41.294
Cyprus,CYP,20,Daily ICU occupancy per million,42.41
Cyprus,CYP,21,Daily ICU occupancy per million,34.598
Cyprus,CYP,22,Daily ICU occupancy per million,34.598
Cyprus,CYP,23,Daily ICU occupancy per million,37.946
Cyprus,CYP,24,Daily ICU occupancy per million,35.714
Cyprus,CYP,25,Daily ICU occupancy per million,42.41
Cyprus,CYP,26,Daily ICU occupancy per million,42.41
Cyprus,CYP,27,Daily ICU occupancy per million,36.83
Cyprus,CYP,28,Daily ICU occupancy per million,35.714
Cyprus,CYP,29,Daily ICU occupancy per million,44.643
Cyprus,CYP,30,Daily ICU occupancy per million,39.062
Cyprus,CYP,31,Daily ICU occupancy per million,36.83
Cyprus,CYP,32,Daily ICU occupancy per million,37.946
Cyprus,CYP,33,Daily ICU occupancy per million,39.062
Cyprus,CYP,34,Daily ICU occupancy per million,36.83
Cyprus,CYP,35,Daily ICU occupancy per million,36.83
Cyprus,CYP,36,Daily ICU occupancy per million,36.83
Cyprus,CYP,37,Daily ICU occupancy per million,35.714
Cyprus,CYP,38,Daily ICU occupancy per million,24.553
Cyprus,CYP,39,Daily ICU occupancy per million,23.437
Cyprus,CYP,40,Daily ICU occupancy per million,20.089
Cyprus,CYP,41,Daily ICU occupancy per million,12.277
Cyprus,CYP,42,Daily ICU occupancy per million,10.045
Cyprus,CYP,43,Daily ICU occupancy per million,12.277
Cyprus,CYP,44,Daily ICU occupancy per million,14.509
Cyprus,CYP,45,Daily ICU occupancy per million,14.509
Cyprus,CYP,46,Daily ICU occupancy per million,15.625
Cyprus,CYP,47,Daily ICU occupancy per million,13.393
Cyprus,CYP,48,Daily ICU occupancy per million,14.509
Cyprus,CYP,49,Daily ICU occupancy per million,14.509
Cyprus,CYP,50,Daily ICU occupancy per million,14.509
Cyprus,CYP,51,Daily ICU occupancy per million,14.509
Cyprus,CYP,52,Daily ICU occupancy per million,12.277
Cyprus,CYP,53,Daily ICU occupancy per million,14.509
Cyprus,CYP,54,Daily ICU occupancy per million,17.857
Cyprus,CYP,55,Daily ICU occupancy per million,16.741
Cyprus,CYP,56,Daily ICU occupancy per million,14.509
Cyprus,CYP,57,Daily ICU occupancy per million,15.625
Cyprus,CYP,58,Daily ICU occupancy per million,16.741
Cyprus,CYP,59,Daily ICU occupancy per million,15.625
Cyprus,CYP,60,Daily ICU occupancy per million,14.509
Cyprus,CYP,61,Daily ICU occupancy per million,16.741
Cyprus,CYP,62,Daily ICU occupancy per million,14.509
Cyprus,CYP,63,Daily ICU occupancy per million,14.509
Cyprus,CYP,64,Daily ICU occupancy per million,15.625
Cyprus,CYP,65,Daily ICU occupancy per million,12.277
Cyprus,CYP,66,Daily ICU occupancy per million,11.161
Cyprus,CYP,67,Daily ICU occupancy per million,11.161
Cyprus,CYP,68,Daily ICU occupancy per million,8.929
Cyprus,CYP,69,Daily ICU occupancy per million,7.812
Cyprus,CYP,70,Daily ICU occupancy per million,5.58
Cyprus,CYP,71,Daily ICU occupancy per million,5.58
Cyprus,CYP,72,Daily ICU occupancy per million,8.929
Cyprus,CYP,73,Daily ICU occupancy per million,6.696
Cyprus,CYP,74,Daily ICU occupancy per million,6.696
Cyprus,CYP,75,Daily ICU occupancy per million,8.929
Cyprus,CYP,76,Daily ICU occupancy per million,8.929
Cyprus,CYP,77,Daily ICU occupancy per million,7.812
Cyprus,CYP,78,Daily ICU occupancy per million,8.929
Cyprus,CYP,79,Daily ICU occupancy per million,7.812
Cyprus,CYP,80,Daily ICU occupancy per million,7.812
Cyprus,CYP,81,Daily ICU occupancy per million,7.812
Cyprus,CYP,82,Daily ICU occupancy per million,7.812
Cyprus,CYP,83,Daily ICU occupancy per million,6.696
Cyprus,CYP,84,Daily ICU occupancy per million,6.696
Cyprus,CYP,85,Daily ICU occupancy per million,3.348
Cyprus,CYP,86,Daily ICU occupancy per million,5.58
Cyprus,CYP,87,Daily ICU occupancy per million,5.58
Cyprus,CYP,88,Daily ICU occupancy per million,6.696
Cyprus,CYP,89,Daily ICU occupancy per million,7.812
Cyprus,CYP,90,Daily ICU occupancy per million,7.812
Cyprus,CYP,91,Daily ICU occupancy per million,11.161
Cyprus,CYP,92,Daily ICU occupancy per million,10.045
Cyprus,CYP,93,Daily ICU occupancy per million,10.045
Cyprus,CYP,94,Daily ICU occupancy per million,11.161
Cyprus,CYP,95,Daily ICU occupancy per million,10.045
Cyprus,CYP,96,Daily ICU occupancy per million,7.812
Cyprus,CYP,97,Daily ICU occupancy per million,7.812
Cyprus,CYP,98,Daily ICU occupancy per million,8.929
Cyprus,CYP,99,Daily ICU occupancy per million,10.045
Cyprus,CYP,100,Daily ICU occupancy per million,10.045
Cyprus,CYP,101,Daily ICU occupancy per million,10.045
Cyprus,CYP,102,Daily ICU occupancy per million,12.277
Cyprus,CYP,103,Daily ICU occupancy per million,10.045
Czechia,CZE,0,Daily ICU occupancy per million,55.48
Czechia,CZE,1,Daily ICU occupancy per million,54.641
Czechia,CZE,2,Daily ICU occupancy per million,53.615
Czechia,CZE,3,Daily ICU occupancy per million,52.31
Czechia,CZE,4,Daily ICU occupancy per million,49.699
Czechia,CZE,5,Daily ICU occupancy per million,49.979
Czechia,CZE,6,Daily ICU occupancy per million,46.995
Czechia,CZE,7,Daily ICU occupancy per million,45.41
Czechia,CZE,8,Daily ICU occupancy per million,44.104
Czechia,CZE,9,Daily ICU occupancy per million,45.783
Czechia,CZE,10,Daily ICU occupancy per million,42.799
Czechia,CZE,11,Daily ICU occupancy per million,38.789
Czechia,CZE,12,Daily ICU occupancy per million,35.992
Czechia,CZE,13,Daily ICU occupancy per million,33.288
Czechia,CZE,14,Daily ICU occupancy per million,31.516
Czechia,CZE,15,Daily ICU occupancy per million,31.05
Czechia,CZE,16,Daily ICU occupancy per million,31.237
Czechia,CZE,17,Daily ICU occupancy per million,28.626
Czechia,CZE,18,Daily ICU occupancy per million,27.507
Czechia,CZE,19,Daily ICU occupancy per million,25.362
Czechia,CZE,20,Daily ICU occupancy per million,24.337
Czechia,CZE,21,Daily ICU occupancy per million,25.642
Czechia,CZE,22,Daily ICU occupancy per million,25.083
Czechia,CZE,23,Daily ICU occupancy per million,24.989
Czechia,CZE,24,Daily ICU occupancy per million,25.269
Czechia,CZE,25,Daily ICU occupancy per million,24.057
Czechia,CZE,26,Daily ICU occupancy per million,25.176
Czechia,CZE,27,Daily ICU occupancy per million,25.829
Czechia,CZE,28,Daily ICU occupancy per million,25.735
Czechia,CZE,29,Daily ICU occupancy per million,27.88
Czechia,CZE,30,Daily ICU occupancy per million,29.279
Czechia,CZE,31,Daily ICU occupancy per million,30.211
Czechia,CZE,32,Daily ICU occupancy per million,31.05
Czechia,CZE,33,Daily ICU occupancy per million,28.346
Czechia,CZE,34,Daily ICU occupancy per million,28.626
Czechia,CZE,35,Daily ICU occupancy per million,30.771
Czechia,CZE,36,Daily ICU occupancy per million,32.356
Czechia,CZE,37,Daily ICU occupancy per million,33.195
Czechia,CZE,38,Daily ICU occupancy per million,33.475
Czechia,CZE,39,Daily ICU occupancy per million,35.619
Czechia,CZE,40,Daily ICU occupancy per million,35.433
Czechia,CZE,41,Daily ICU occupancy per million,36.552
Czechia,CZE,42,Daily ICU occupancy per million,34.966
Czechia,CZE,43,Daily ICU occupancy per million,35.153
Czechia,CZE,44,Daily ICU occupancy per million,37.204
Czechia,CZE,45,Daily ICU occupancy per million,38.789
Czechia,CZE,46,Daily ICU occupancy per million,37.111
Czechia,CZE,47,Daily ICU occupancy per million,35.433
Czechia,CZE,48,Daily ICU occupancy per million,33.661
Czechia,CZE,49,Daily ICU occupancy per million,32.822
Czechia,CZE,50,Daily ICU occupancy per million,34.034
Czechia,CZE,51,Daily ICU occupancy per million,35.619
Czechia,CZE,52,Daily ICU occupancy per million,34.127
Czechia,CZE,53,Daily ICU occupancy per million,34.966
Czechia,CZE,54,Daily ICU occupancy per million,34.594
Czechia,CZE,55,Daily ICU occupancy per million,30.864
Czechia,CZE,56,Daily ICU occupancy per million,29.745
Czechia,CZE,57,Daily ICU occupancy per million,30.584
Czechia,CZE,58,Daily ICU occupancy per million,30.025
Czechia,CZE,59,Daily ICU occupancy per million,28.906
Czechia,CZE,60,Daily ICU occupancy per million,26.668
Czechia,CZE,61,Daily ICU occupancy per million,24.15
Czechia,CZE,62,Daily ICU occupancy per million,22.565
Czechia,CZE,63,Daily ICU occupancy per million,22.285
Czechia,CZE,64,Daily ICU occupancy per million,22.285
Czechia,CZE,65,Daily ICU occupancy per million,22.006
Czechia,CZE,66,Daily ICU occupancy per million,20.514
Czechia,CZE,67,Daily ICU occupancy per million,19.115
Czechia,CZE,68,Daily ICU occupancy per million,18.369
Czechia,CZE,69,Daily ICU occupancy per million,17.623
Czechia,CZE,70,Daily ICU occupancy per million,16.784
Czechia,CZE,71,Daily ICU occupancy per million,18.369
Czechia,CZE,72,Daily ICU occupancy per million,18.649
Czechia,CZE,73,Daily ICU occupancy per million,18.276
Czechia,CZE,74,Daily ICU occupancy per million,18.089
Czechia,CZE,75,Daily ICU occupancy per million,18.649
Czechia,CZE,76,Daily ICU occupancy per million,17.623
Czechia,CZE,77,Daily ICU occupancy per million,16.597
Czechia,CZE,78,Daily ICU occupancy per million,17.81
Czechia,CZE,79,Daily ICU occupancy per million,20.047
Czechia,CZE,80,Daily ICU occupancy per million,18.929
Czechia,CZE,81,Daily ICU occupancy per million,18.462
Czechia,CZE,82,Daily ICU occupancy per million,19.022
Czechia,CZE,83,Daily ICU occupancy per million,18.462
Czechia,CZE,84,Daily ICU occupancy per million,17.996
Czechia,CZE,85,Daily ICU occupancy per million,17.157
Czechia,CZE,86,Daily ICU occupancy per million,18.369
Czechia,CZE,87,Daily ICU occupancy per million,18.089
Czechia,CZE,88,Daily ICU occupancy per million,16.97
Czechia,CZE,89,Daily ICU occupancy per million,16.131
Czechia,CZE,90,Daily ICU occupancy per million,15.665
Czechia,CZE,91,Daily ICU occupancy per million,14.919
Czechia,CZE,92,Daily ICU occupancy per million,15.199
Czechia,CZE,93,Daily ICU occupancy per million,15.199
Czechia,CZE,94,Daily ICU occupancy per million,15.479
Czechia,CZE,95,Daily ICU occupancy per million,15.199
Czechia,CZE,96,Daily ICU occupancy per million,14.36
Czechia,CZE,97,Daily ICU occupancy per million,13.334
Czechia,CZE,98,Daily ICU occupancy per million,11.562
Czechia,CZE,99,Daily ICU occupancy per million,11.283
Czechia,CZE,100,Daily ICU occupancy per million,12.122
Czechia,CZE,101,Daily ICU occupancy per million,11.562
Czechia,CZE,102,Daily ICU occupancy per million,12.028
Czechia,CZE,103,Daily ICU occupancy per million,11.469
Czechia,CZE,104,Daily ICU occupancy per million,9.884
Czechia,CZE,105,Daily ICU occupancy per million,9.697
Czechia,CZE,106,Daily ICU occupancy per million,9.791
Czechia,CZE,107,Daily ICU occupancy per million,9.604
Czechia,CZE,108,Daily ICU occupancy per million,9.324
Czechia,CZE,109,Daily ICU occupancy per million,8.765
Czechia,CZE,110,Daily ICU occupancy per million,8.019
Denmark,DNK,0,Daily ICU occupancy per million,12.557
Denmark,DNK,1,Daily ICU occupancy per million,13.073
Denmark,DNK,2,Daily ICU occupancy per million,12.557
Denmark,DNK,3,Daily ICU occupancy per million,13.245
Denmark,DNK,4,Daily ICU occupancy per million,13.762
Denmark,DNK,5,Daily ICU occupancy per million,14.106
Denmark,DNK,6,Daily ICU occupancy per million,13.418
Denmark,DNK,7,Daily ICU occupancy per million,13.418
Denmark,DNK,8,Daily ICU occupancy per million,13.245
Denmark,DNK,9,Daily ICU occupancy per million,12.729
Denmark,DNK,10,Daily ICU occupancy per million,12.557
Denmark,DNK,11,Daily ICU occupancy per million,12.557
Denmark,DNK,12,Daily ICU occupancy per million,11.009
Denmark,DNK,13,Daily ICU occupancy per million,10.321
Denmark,DNK,14,Daily ICU occupancy per million,10.149
Denmark,DNK,15,Daily ICU occupancy per million,10.149
Denmark,DNK,16,Daily ICU occupancy per million,8.945
Denmark,DNK,17,Daily ICU occupancy per million,8.429
Denmark,DNK,18,Daily ICU occupancy per million,8.601
Denmark,DNK,19,Daily ICU occupancy per million,8.429
Denmark,DNK,20,Daily ICU occupancy per million,7.569
Denmark,DNK,21,Daily ICU occupancy per million,7.741
Denmark,DNK,22,Daily ICU occupancy per million,7.225
Denmark,DNK,23,Daily ICU occupancy per million,7.397
Denmark,DNK,24,Daily ICU occupancy per million,7.569
Denmark,DNK,25,Daily ICU occupancy per million,6.881
Denmark,DNK,26,Daily ICU occupancy per million,6.365
Denmark,DNK,27,Daily ICU occupancy per million,5.677
Denmark,DNK,28,Daily ICU occupancy per million,6.021
Denmark,DNK,29,Daily ICU occupancy per million,5.333
Denmark,DNK,30,Daily ICU occupancy per million,5.505
Denmark,DNK,31,Daily ICU occupancy per million,4.817
Denmark,DNK,32,Daily ICU occupancy per million,4.473
Denmark,DNK,33,Daily ICU occupancy per million,4.645
Denmark,DNK,34,Daily ICU occupancy per million,5.677
Denmark,DNK,35,Daily ICU occupancy per million,5.333
Denmark,DNK,36,Daily ICU occupancy per million,5.849
Denmark,DNK,37,Daily ICU occupancy per million,5.333
Denmark,DNK,38,Daily ICU occupancy per million,6.709
Denmark,DNK,39,Daily ICU occupancy per million,5.849
Denmark,DNK,40,Daily ICU occupancy per million,5.677
Denmark,DNK,41,Daily ICU occupancy per million,5.505
Denmark,DNK,42,Daily ICU occupancy per million,5.161
Denmark,DNK,43,Daily ICU occupancy per million,4.3
Denmark,DNK,44,Daily ICU occupancy per million,4.3
Denmark,DNK,45,Daily ICU occupancy per million,5.333
Denmark,DNK,46,Daily ICU occupancy per million,5.333
Denmark,DNK,47,Daily ICU occupancy per million,5.333
Denmark,DNK,48,Daily ICU occupancy per million,5.677
Denmark,DNK,49,Daily ICU occupancy per million,6.365
Denmark,DNK,50,Daily ICU occupancy per million,6.881
Denmark,DNK,51,Daily ICU occupancy per million,7.569
Denmark,DNK,52,Daily ICU occupancy per million,5.849
Denmark,DNK,53,Daily ICU occupancy per million,6.193
Denmark,DNK,54,Daily ICU occupancy per million,6.365
Denmark,DNK,55,Daily ICU occupancy per million,7.741
Denmark,DNK,56,Daily ICU occupancy per million,7.741
Denmark,DNK,57,Daily ICU occupancy per million,8.257
Denmark,DNK,58,Daily ICU occupancy per million,7.225
Denmark,DNK,59,Daily ICU occupancy per million,8.257
Denmark,DNK,60,Daily ICU occupancy per million,7.225
Denmark,DNK,61,Daily ICU occupancy per million,7.225
Denmark,DNK,62,Daily ICU occupancy per million,5.849
Denmark,DNK,63,Daily ICU occupancy per million,6.021
Denmark,DNK,64,Daily ICU occupancy per million,6.365
Denmark,DNK,65,Daily ICU occupancy per million,6.365
Denmark,DNK,66,Daily ICU occupancy per million,4.645
Denmark,DNK,67,Daily ICU occupancy per million,4.989
Denmark,DNK,68,Daily ICU occupancy per million,4.473
Denmark,DNK,69,Daily ICU occupancy per million,4.817
Denmark,DNK,70,Daily ICU occupancy per million,4.817
Denmark,DNK,71,Daily ICU occupancy per million,4.3
Denmark,DNK,72,Daily ICU occupancy per million,4.473
Denmark,DNK,73,Daily ICU occupancy per million,4.473
Denmark,DNK,74,Daily ICU occupancy per million,4.473
Denmark,DNK,75,Daily ICU occupancy per million,4.989
Denmark,DNK,76,Daily ICU occupancy per million,4.645
Denmark,DNK,77,Daily ICU occupancy per million,4.645
Denmark,DNK,78,Daily ICU occupancy per million,3.956
Denmark,DNK,79,Daily ICU occupancy per million,4.128
Denmark,DNK,80,Daily ICU occupancy per million,4.645
Denmark,DNK,81,Daily ICU occupancy per million,4.128
Denmark,DNK,82,Daily ICU occupancy per million,3.44
Denmark,DNK,83,Daily ICU occupancy per million,3.268
Denmark,DNK,84,Daily ICU occupancy per million,4.3
Denmark,DNK,85,Daily ICU occupancy per million,4.3
Denmark,DNK,86,Daily ICU occupancy per million,4.473
Denmark,DNK,87,Daily ICU occupancy per million,3.784
Denmark,DNK,88,Daily ICU occupancy per million,3.784
Denmark,DNK,89,Daily ICU occupancy per million,4.128
Denmark,DNK,90,Daily ICU occupancy per million,3.784
Denmark,DNK,91,Daily ICU occupancy per million,3.612
Denmark,DNK,92,Daily ICU occupancy per million,3.268
Denmark,DNK,93,Daily ICU occupancy per million,3.096
Denmark,DNK,94,Daily ICU occupancy per million,3.268
Denmark,DNK,95,Daily ICU occupancy per million,2.752
Denmark,DNK,96,Daily ICU occupancy per million,3.096
Denmark,DNK,97,Daily ICU occupancy per million,2.752
Denmark,DNK,98,Daily ICU occupancy per million,3.096
Denmark,DNK,99,Daily ICU occupancy per million,3.096
Denmark,DNK,100,Daily ICU occupancy per million,3.784
Denmark,DNK,101,Daily ICU occupancy per million,2.924
Denmark,DNK,102,Daily ICU occupancy per million,2.924
Denmark,DNK,103,Daily ICU occupancy per million,2.58
Denmark,DNK,104,Daily ICU occupancy per million,2.752
Denmark,DNK,105,Daily ICU occupancy per million,2.752
Denmark,DNK,106,Daily ICU occupancy per million,2.408
Denmark,DNK,107,Daily ICU occupancy per million,2.408
Denmark,DNK,108,Daily ICU occupancy per million,2.752
Denmark,DNK,109,Daily ICU occupancy per million,2.924
Denmark,DNK,110,Daily ICU occupancy per million,2.924
Denmark,DNK,111,Daily ICU occupancy per million,2.58
Estonia,EST,0,Daily ICU occupancy per million,14.338
Estonia,EST,1,Daily ICU occupancy per million,13.583
Estonia,EST,2,Daily ICU occupancy per million,13.583
Estonia,EST,3,Daily ICU occupancy per million,13.583
Estonia,EST,4,Daily ICU occupancy per million,14.338
Estonia,EST,5,Daily ICU occupancy per million,14.338
Estonia,EST,6,Daily ICU occupancy per million,13.583
Estonia,EST,7,Daily ICU occupancy per million,13.583
Estonia,EST,8,Daily ICU occupancy per million,13.583
Estonia,EST,9,Daily ICU occupancy per million,14.338
Estonia,EST,10,Daily ICU occupancy per million,13.583
Estonia,EST,11,Daily ICU occupancy per million,14.338
Estonia,EST,12,Daily ICU occupancy per million,15.092
Estonia,EST,13,Daily ICU occupancy per million,17.356
Estonia,EST,14,Daily ICU occupancy per million,15.847
Estonia,EST,15,Daily ICU occupancy per million,12.828
Estonia,EST,16,Daily ICU occupancy per million,12.828
Estonia,EST,17,Daily ICU occupancy per million,11.319
Estonia,EST,18,Daily ICU occupancy per million,11.319
Estonia,EST,19,Daily ICU occupancy per million,12.828
Estonia,EST,20,Daily ICU occupancy per million,12.828
Estonia,EST,21,Daily ICU occupancy per million,13.583
Estonia,EST,22,Daily ICU occupancy per million,13.583
Estonia,EST,23,Daily ICU occupancy per million,12.828
Estonia,EST,24,Daily ICU occupancy per million,14.338
Estonia,EST,25,Daily ICU occupancy per million,13.583
Estonia,EST,26,Daily ICU occupancy per million,12.074
Estonia,EST,27,Daily ICU occupancy per million,12.074
Estonia,EST,28,Daily ICU occupancy per million,13.583
Estonia,EST,29,Daily ICU occupancy per million,11.319
Estonia,EST,30,Daily ICU occupancy per million,12.074
Estonia,EST,31,Daily ICU occupancy per million,10.565
Estonia,EST,32,Daily ICU occupancy per million,9.81
Estonia,EST,33,Daily ICU occupancy per million,9.81
Estonia,EST,34,Daily ICU occupancy per million,11.319
Estonia,EST,35,Daily ICU occupancy per million,12.828
Estonia,EST,36,Daily ICU occupancy per million,12.828
Estonia,EST,37,Daily ICU occupancy per million,12.074
Estonia,EST,38,Daily ICU occupancy per million,12.828
Estonia,EST,39,Daily ICU occupancy per million,13.583
Estonia,EST,40,Daily ICU occupancy per million,15.847
Estonia,EST,41,Daily ICU occupancy per million,17.356
Estonia,EST,42,Daily ICU occupancy per million,18.865
Estonia,EST,43,Daily ICU occupancy per million,18.865
Estonia,EST,44,Daily ICU occupancy per million,14.338
Estonia,EST,45,Daily ICU occupancy per million,15.092
Estonia,EST,46,Daily ICU occupancy per million,14.338
Estonia,EST,47,Daily ICU occupancy per million,14.338
Estonia,EST,48,Daily ICU occupancy per million,15.847
Estonia,EST,49,Daily ICU occupancy per million,15.847
Estonia,EST,50,Daily ICU occupancy per million,17.356
Estonia,EST,51,Daily ICU occupancy per million,17.356
Estonia,EST,52,Daily ICU occupancy per million,14.338
Estonia,EST,53,Daily ICU occupancy per million,18.865
Estonia,EST,54,Daily ICU occupancy per million,18.865
Estonia,EST,55,Daily ICU occupancy per million,19.62
Estonia,EST,56,Daily ICU occupancy per million,19.62
Estonia,EST,57,Daily ICU occupancy per million,18.865
Estonia,EST,58,Daily ICU occupancy per million,18.865
Estonia,EST,59,Daily ICU occupancy per million,16.601
Estonia,EST,60,Daily ICU occupancy per million,18.865
Estonia,EST,61,Daily ICU occupancy per million,13.583
Estonia,EST,62,Daily ICU occupancy per million,15.847
Estonia,EST,63,Daily ICU occupancy per million,15.847
Estonia,EST,64,Daily ICU occupancy per million,15.092
Estonia,EST,65,Daily ICU occupancy per million,15.092
Estonia,EST,66,Daily ICU occupancy per million,16.601
Estonia,EST,67,Daily ICU occupancy per million,18.111
Estonia,EST,68,Daily ICU occupancy per million,16.601
Estonia,EST,69,Daily ICU occupancy per million,16.601
Estonia,EST,70,Daily ICU occupancy per million,13.583
Estonia,EST,71,Daily ICU occupancy per million,14.338
Estonia,EST,72,Daily ICU occupancy per million,12.074
Estonia,EST,73,Daily ICU occupancy per million,15.092
Estonia,EST,74,Daily ICU occupancy per million,12.828
Estonia,EST,75,Daily ICU occupancy per million,12.074
Estonia,EST,76,Daily ICU occupancy per million,12.074
Estonia,EST,77,Daily ICU occupancy per million,12.828
Estonia,EST,78,Daily ICU occupancy per million,10.565
Estonia,EST,79,Daily ICU occupancy per million,12.074
Estonia,EST,80,Daily ICU occupancy per million,10.565
Estonia,EST,81,Daily ICU occupancy per million,13.583
Estonia,EST,82,Daily ICU occupancy per million,12.828
Estonia,EST,83,Daily ICU occupancy per million,12.074
Estonia,EST,84,Daily ICU occupancy per million,12.074
Estonia,EST,85,Daily ICU occupancy per million,12.074
Estonia,EST,86,Daily ICU occupancy per million,10.565
Estonia,EST,87,Daily ICU occupancy per million,7.546
Estonia,EST,88,Daily ICU occupancy per million,6.037
Estonia,EST,89,Daily ICU occupancy per million,6.791
Estonia,EST,90,Daily ICU occupancy per million,6.791
Estonia,EST,91,Daily ICU occupancy per million,6.791
Estonia,EST,92,Daily ICU occupancy per million,6.791
Estonia,EST,93,Daily ICU occupancy per million,6.791
Estonia,EST,94,Daily ICU occupancy per million,6.037
Estonia,EST,95,Daily ICU occupancy per million,5.282
Estonia,EST,96,Daily ICU occupancy per million,3.773
Estonia,EST,97,Daily ICU occupancy per million,3.018
Estonia,EST,98,Daily ICU occupancy per million,3.773
Estonia,EST,99,Daily ICU occupancy per million,3.773
Estonia,EST,100,Daily ICU occupancy per million,4.528
Estonia,EST,101,Daily ICU occupancy per million,2.264
Estonia,EST,102,Daily ICU occupancy per million,2.264
Estonia,EST,103,Daily ICU occupancy per million,2.264
Estonia,EST,104,Daily ICU occupancy per million,1.509
Estonia,EST,105,Daily ICU occupancy per million,3.018
Estonia,EST,106,Daily ICU occupancy per million,3.018
Finland,FIN,0,Daily ICU occupancy per million,9.552
Finland,FIN,1,Daily ICU occupancy per million,9.552
Finland,FIN,2,Daily ICU occupancy per million,9.552
Finland,FIN,3,Daily ICU occupancy per million,9.552
Finland,FIN,4,Daily ICU occupancy per million,8.471
Finland,FIN,5,Daily ICU occupancy per million,8.471
Finland,FIN,6,Daily ICU occupancy per million,9.913
Finland,FIN,7,Daily ICU occupancy per million,9.913
Finland,FIN,8,Daily ICU occupancy per million,9.913
Finland,FIN,9,Daily ICU occupancy per million,10.814
Finland,FIN,10,Daily ICU occupancy per million,10.994
Finland,FIN,11,Daily ICU occupancy per million,10.454
Finland,FIN,12,Daily ICU occupancy per million,10.454
Finland,FIN,13,Daily ICU occupancy per million,11.355
Finland,FIN,14,Daily ICU occupancy per million,11.355
Finland,FIN,15,Daily ICU occupancy per million,11.355
